temporada_txt,jornada_val,fecha_dt,hora_local_txt,hora_utc_txt,equipo_local_txt,equipo_visitante_txt,goles_local_val,goles_visitante_val,goles_local_primer_tiempo_val,goles_local_segundo_tiempo_val,goles_visitante_primer_tiempo_val,goles_visitante_segundo_tiempo_val,goles_total_primer_tiempo_val,goles_total_segundo_tiempo_val,goles_total_partido_val,tiros_local_val,tiros_visitante_val,tiros_a_puerta_local_val,tiros_a_puerta_visitante_val,corners_local_val,corners_visitante_val,faltas_local_val,faltas_visitante_val,amarillas_local_val,amarillas_visitante_val,rojas_local_val,rojas_visitante_val
2025-26,36,10/05/2026,12:30,10:30,Hellas Verona,Como,0,1,0,0,0,1,0,1,1,11,11,3,4,7,7,17,14,1,1,0,0
2025-26,36,10/05/2026,15:00,13:00,Cremonese,Pisa,3,0,1,2,0,0,1,2,3,10,0,6,0,7,1,10,12,0,4,0,2
2025-26,36,10/05/2026,15:00,13:00,Fiorentina,Genoa,0,0,0,0,0,0,0,0,0,13,9,1,3,4,3,13,14,0,0,0,0
2025-26,36,10/05/2026,18:00,16:00,Parma,AS Roma,2,3,0,2,1,2,1,4,5,11,15,3,7,3,6,14,8,4,0,1,0
2025-26,36,10/05/2026,20:45,18:45,AC Milan,Atalanta,2,3,0,2,2,1,2,3,5,20,9,9,5,2,2,8,17,3,3,0,0
2025-26,36,11/05/2026,20:45,18:45,Napoli,Bologna,2,3,1,1,2,1,3,2,5,14,10,5,4,7,1,10,12,1,4,0,0
2025-26,37,17/05/2026,12:00,10:00,Como,Parma,1,0,0,1,0,0,0,1,1,23,2,7,2,15,2,10,14,2,0,0,0
2025-26,37,17/05/2026,12:00,10:00,Genoa,AC Milan,1,2,0,1,0,2,0,3,3,11,8,2,6,4,4,8,19,2,3,0,0
2025-26,37,17/05/2026,12:00,10:00,Juventus,Fiorentina,0,2,0,0,1,1,1,1,2,26,10,9,4,6,2,15,12,1,3,0,1
2025-26,37,17/05/2026,12:00,10:00,Pisa,Napoli,0,3,0,0,2,1,2,1,3,4,10,2,5,1,6,13,8,2,2,0,0
2025-26,37,17/05/2026,12:00,10:00,AS Roma,Lazio,2,0,1,1,0,0,1,1,2,16,6,7,2,8,3,15,17,2,3,1,1
2025-26,37,17/05/2026,15:00,13:00,Inter,Hellas Verona,1,1,0,1,0,1,0,2,2,17,14,6,5,10,2,9,12,0,2,0,0
2025-26,37,17/05/2026,18:00,16:00,Atalanta,Bologna,0,1,0,0,0,1,0,1,1,10,10,1,5,2,5,17,6,1,1,0,0
2025-26,37,17/05/2026,20:45,18:45,Cagliari,Torino,2,1,2,0,1,0,3,0,3,13,10,4,3,5,1,8,13,1,1,0,0
2025-26,37,17/05/2026,20:45,18:45,Sassuolo,Lecce,2,3,1,1,2,1,3,2,5,15,11,6,6,2,8,7,13,1,4,0,0
2025-26,37,17/05/2026,20:45,18:45,Udinese,Cremonese,0,1,0,0,1,0,1,0,1,10,7,2,4,5,5,10,9,1,3,0,0
2025-26,38,22/05/2026,20:45,18:45,Fiorentina,Atalanta,1,1,1,0,0,1,1,1,2,11,21,4,6,3,3,11,14,0,2,0,0
2025-26,38,23/05/2026,18:00,16:00,Bologna,Inter,3,3,2,1,1,2,3,3,6,11,11,3,5,1,4,15,14,0,2,0,0
2025-26,38,23/05/2026,20:45,18:45,Lazio,Pisa,2,1,2,0,1,0,3,0,3,15,8,9,2,5,1,9,8,2,1,0,0
2025-26,38,24/05/2026,15:00,13:00,Parma,Sassuolo,1,0,0,1,0,0,0,1,1,16,6,3,1,1,1,10,14,2,2,0,0
2025-26,38,24/05/2026,18:00,16:00,Napoli,Udinese,1,0,1,0,0,0,1,0,1,14,10,6,3,3,3,3,13,0,3,0,1
2025-26,38,24/05/2026,20:45,18:45,Cremonese,Como,1,4,0,1,1,3,1,4,5,6,15,1,6,2,4,14,12,4,2,3,0
2025-26,38,24/05/2026,20:45,18:45,Lecce,Genoa,1,0,1,0,0,0,1,0,1,9,8,4,1,1,6,11,6,2,0,0,0
2025-26,38,24/05/2026,20:45,18:45,AC Milan,Cagliari,1,2,1,0,1,1,2,1,3,16,25,3,10,5,5,8,9,2,2,0,0
2025-26,38,24/05/2026,20:45,18:45,Torino,Juventus,2,2,0,2,1,1,1,3,4,12,17,5,4,6,6,10,10,1,2,0,0
2025-26,38,24/05/2026,20:45,18:45,Hellas Verona,AS Roma,0,2,0,0,0,2,0,2,2,8,19,3,7,6,6,12,10,3,1,1,0
2026-27,1,22/08/2026,18:30,16:30,Inter,Monza,4,1,1,3,1,0,2,3,5,13,7,5,3,3,3,5,14,2,2,0,0
2026-27,1,22/08/2026,18:30,16:30,Udinese,Como,1,1,1,0,0,1,1,1,2,17,20,3,6,1,10,13,11,3,0,0,0
2026-27,1,22/08/2026,20:45,18:45,Genoa,Napoli,0,2,0,0,0,2,0,2,2,11,13,2,4,5,5,10,8,2,1,0,0
2026-27,1,22/08/2026,20:45,18:45,Parma,Cagliari,0,1,0,0,0,1,0,1,1,13,14,2,5,3,2,6,20,0,2,0,0
2026-27,1,23/08/2026,18:30,16:30,Frosinone,Juventus,0,1,0,0,1,0,1,0,1,11,20,2,5,3,12,15,18,2,2,0,0
2026-27,1,23/08/2026,18:30,16:30,Venezia,Lecce,0,2,0,0,0,2,0,2,2,19,12,7,5,5,3,8,12,1,3,0,0
2026-27,1,23/08/2026,20:45,18:45,Atalanta,Sassuolo,2,1,1,1,0,1,1,2,3,14,22,7,8,4,4,9,10,0,0,0,0
2026-27,1,23/08/2026,20:45,18:45,Torino,AC Milan,1,2,0,1,0,2,0,3,3,8,19,1,4,2,4,10,9,0,1,0,0
2026-27,1,24/08/2026,18:30,16:30,Bologna,Lazio,0,1,0,0,0,1,0,1,1,14,10,5,3,8,6,18,19,4,4,0,0
2026-27,1,24/08/2026,20:45,18:45,AS Roma,Fiorentina,4,0,1,3,0,0,1,3,4,17,9,8,4,2,3,15,11,2,2,0,0
2026-27,2,28/08/2026,20:45,18:45,AC Milan,Venezia,2,0,0,2,0,0,0,2,2,16,9,5,2,2,3,8,11,1,3,0,0
2026-27,2,29/08/2026,18:30,16:30,Fiorentina,Frosinone,0,3,0,0,2,1,2,1,3,25,12,4,6,8,5,14,21,3,3,0,0
2026-27,2,29/08/2026,18:30,16:30,Monza,Udinese,2,3,1,1,3,0,4,1,5,15,12,5,5,3,3,10,12,1,0,0,0
2026-27,2,29/08/2026,18:30,16:30,Sassuolo,Torino,2,1,1,1,1,0,2,1,3,19,10,7,4,4,3,12,9,3,1,0,0
2026-27,2,29/08/2026,20:45,18:45,Juventus,Parma,2,0,0,2,0,0,0,2,2,21,4,6,3,10,2,23,12,2,3,0,0
2026-27,2,30/08/2026,18:30,16:30,Napoli,Como,1,2,1,0,2,0,3,0,3,13,21,2,6,2,7,9,5,1,0,0,0
2026-27,2,30/08/2026,20:45,18:45,Cagliari,Inter,0,1,0,0,1,0,1,0,1,10,31,0,7,8,6,6,5,2,1,0,0
2026-27,2,30/08/2026,20:45,18:45,Lazio,Genoa,1,0,1,0,0,0,1,0,1,15,8,2,1,4,2,18,6,1,2,0,0
2026-27,2,31/08/2026,18:30,16:30,Lecce,AS Roma,0,4,0,0,3,1,3,1,4,7,15,3,8,2,1,9,8,1,1,0,0
2026-27,2,31/08/2026,20:45,18:45,Atalanta,Bologna,1,0,0,1,0,0,0,1,1,6,16,2,3,1,2,10,13,1,0,0,0
2026-27,3,04/09/2026,20:45,18:45,Genoa,Como,1,4,1,0,3,1,4,1,5,11,20,2,9,5,4,8,7,2,1,0,0
2026-27,3,05/09/2026,15:00,13:00,Fiorentina,Torino,1,2,0,1,0,2,0,3,3,14,7,6,4,3,5,13,9,0,0,0,0
2026-27,3,05/09/2026,18:00,16:00,Inter,Napoli,3,2,0,3,0,2,0,5,5,29,16,8,7,10,5,7,7,1,2,0,0
2026-27,3,05/09/2026,20:45,18:45,AS Roma,Atalanta,2,1,0,2,0,1,0,3,3,39,6,10,2,14,1,9,10,1,1,0,1
2026-27,3,06/09/2026,15:00,13:00,Frosinone,Venezia,3,2,2,1,0,2,2,3,5,13,15,8,4,5,2,18,14,2,4,0,0
2026-27,3,06/09/2026,15:00,13:00,Parma,Monza,1,1,0,1,1,0,1,1,2,7,16,3,5,6,3,16,16,2,2,0,0
2026-27,3,06/09/2026,18:00,16:00,Bologna,Sassuolo,2,2,0,2,1,1,1,3,4,21,15,5,6,10,7,14,8,3,1,0,0
2026-27,3,06/09/2026,20:45,18:45,Juventus,AC Milan,1,1,0,1,0,1,0,2,2,14,3,5,1,7,1,10,11,1,3,0,0
2026-27,3,07/09/2026,18:30,16:30,Cagliari,Lecce,1,0,1,0,0,0,1,0,1,20,10,9,3,7,5,9,13,1,3,0,0
2026-27,3,07/09/2026,20:45,18:45,Udinese,Lazio,1,2,0,1,0,2,0,3,3,10,19,6,6,2,8,13,9,5,1,0,0
2026-27,4,11/09/2026,20:45,18:45,Venezia,Fiorentina,2,4,1,1,2,2,3,3,6,10,19,3,10,2,4,11,6,2,1,0,0
2026-27,4,12/09/2026,15:00,13:00,Genoa,Frosinone,1,1,0,1,1,0,1,1,2,17,26,5,6,8,9,12,12,3,2,1,0
2026-27,4,12/09/2026,18:00,16:00,Lazio,AC Milan,2,2,2,0,0,2,2,2,4,8,16,6,7,2,5,15,14,2,3,0,0
2026-27,4,12/09/2026,20:45,18:45,Atalanta,Cagliari,1,2,1,0,1,1,2,1,3,22,5,4,5,3,2,9,8,0,0,0,0
2026-27,4,13/09/2026,15:00,13:00,Lecce,Monza,3,2,3,0,1,1,4,1,5,7,19,3,11,4,6,14,13,2,0,0,0
2026-27,4,13/09/2026,18:00,16:00,Napoli,Bologna,1,0,0,1,0,0,0,1,1,14,5,3,2,10,0,15,10,0,1,0,0
2026-27,4,13/09/2026,20:45,18:45,Sassuolo,Juventus,3,2,0,3,0,2,0,5,5,10,19,6,8,3,10,8,13,2,2,0,0
2026-27,4,14/09/2026,18:30,16:30,Como,Parma,2,1,1,1,0,1,1,2,3,29,12,7,4,11,4,8,4,1,0,0,0
2026-27,4,14/09/2026,18:30,16:30,Torino,AS Roma,0,2,0,0,1,1,1,1,2,8,14,3,5,1,8,7,20,0,2,0,0
2026-27,4,14/09/2026,20:45,18:45,Inter,Udinese,5,3,2,3,2,1,4,4,8,27,6,12,5,10,1,9,9,1,1,0,0
